x y CE30 CE90 Elev Pe
312632.78 5800474.17 22.6936106298419 26.2424619253677 161.341885497295 -99.3146721449259
312642.78 5800474.17 23.5446615809828 26.7158356201845 161.29718522033 -96.9690752177183
312172.78 5800484.17 23.0801904679244 27.1680011142741 160.469086239702 -65.5817960805091
312182.78 5800484.17 21.5949050707759 26.456600515048 160.511266533421 -67.2092316190043
312192.78 5800484.17 20.7693230740783 26.1433141227215 160.540595515742 -69.9967186036233
312202.78 5800484.17 20.5409377679139 26.2273212183622 160.55582969103 -73.3442199683971
312212.78 5800484.17 21.0038549741394 26.2474797193226 160.567851750055 -76.3571673475962
312222.78 5800484.17 21.8945053116441 26.1940051956944 160.621936442911 -78.430652325323
312232.78 5800484.17 22.9150921908849 26.0617073190714 160.673681880053 -79.3683300915699
312242.78 5800484.17 23.8073722293224 25.9122588455386 160.723647146352 -80.0709583285517
312252.78 5800484.17 24.3854041007375 26.2775750340408 160.780863715952 -80.9191647340227
312262.78 5800484.17 24.7232410293342 26.9099844050474 160.848225965325 -81.881672314046
312272.78 5800484.17 24.8763584011599 27.6233027059249 160.920162334774 -83.0847710236531
312282.78 5800484.17 24.5658752856016 28.2182729599725 160.992881044367 -84.6031552094444
312292.78 5800484.17 24.1464085058115 28.6379351671241 161.067325200193 -86.0304036058141
312302.78 5800484.17 23.971636658395 29.0670931024332 161.141460581644 -87.411343192335
312312.78 5800484.17 23.9889342649635 29.2849121272002 161.189851475359 -88.7031531455455
312322.78 5800484.17 24.0537191421932 29.117145110477 161.229744911877 -89.6107216185648
312332.78 5800484.17 24.1304697450349 28.7994185462205 161.259788814608 -90.3021939909137
312342.78 5800484.17 24.051513836663 28.1998202021399 161.282557304255 -91.5156334717323
312352.78 5800484.17 23.9424656067702 27.4466355768119 161.300249875575 -92.9410362113749
312362.78 5800484.17 23.8091935454347 26.8002905749803 161.314022337541 -93.7784987842778
312372.78 5800484.17 23.5346283422396 26.4266857655588 161.320535214203 -93.8864655894518
312382.78 5800484.17 22.9963177442022 26.0944505064283 161.319385832258 -93.4376160508799
312392.78 5800484.17 22.5257792127632 25.7669870886479 161.314585856521 -93.2793322616659
312402.78 5800484.17 21.7422557733695 25.6112258876128 161.317095096819 -94.2197687740676
312412.78 5800484.17 20.8816423205597 25.2728689297101 161.334878024573 -94.8414498821163
312422.78 5800484.17 20.3555673793882 24.912347337688 161.375259433659 -94.2261094565981
312432.78 5800484.17 20.5805049162217 24.96507816795 161.423614481104 -92.8842240890417
312442.78 5800484.17 21.2024962462271 24.9416271432242 161.466047085155 -90.8229694358886
312452.78 5800484.17 22.0060018653136 24.7724711139835 161.498520872173 -88.0399803891402
312462.78 5800484.17 22.7429149522879 24.3892949768711 161.528092646894 -85.431692293258
312472.78 5800484.17 23.3031059833064 23.8721737834756 161.555777297613 -83.7707026711581
312482.78 5800484.17 23.5781776670664 23.3954090092057 161.584971661121 -84.0637909790257
312492.78 5800484.17 23.2610180398875 23.0276495412673 161.619949920423 -87.6230689768283
312502.78 5800484.17 22.7023269065748 22.8298133536769 161.659381231934 -92.212876481252
312512.78 5800484.17 22.452113948642 23.1642109289962 161.699989616812 -96.9507541711671
312522.78 5800484.17 22.5279571451186 23.8693557752454 161.719646472978 -97.440792372525
312532.78 5800484.17 22.4281121258479 24.5206611225479 161.711778880299 -97.8027219086758
312542.78 5800484.17 22.0211516134749 25.0321510325527 161.69851913251 -98.3683504706146
312552.78 5800484.17 21.4710115385963 25.5658644183409 161.676270340347 -99.1633090291389
312562.78 5800484.17 20.8889202337797 26.0755777031337 161.643856729893 -100.76126293295
312572.78 5800484.17 20.3098665181978 26.2081306550564 161.601416226009 -102.992824591639
312582.78 5800484.17 19.749908982007 25.9975432423357 161.555949030656 -104.793159656063
312592.78 5800484.17 19.4092824054607 25.7257481477895 161.513297687144 -105.775077215175
312602.78 5800484.17 19.5166995303734 25.3964858521753 161.474836005116 -105.728790939734
312612.78 5800484.17 20.1505708556592 25.4180807663702 161.438140427895 -104.765117954691
312622.78 5800484.17 21.0849109310613 25.75436660546 161.401895237142 -103.151728243927
312632.78 5800484.17 22.1049080295142 26.2435704017769 161.365095771947 -101.074238327764
312642.78 5800484.17 23.0474348792689 26.8549473784943 161.321286483503 -98.7929032188457
312652.78 5800484.17 23.7651457245593 27.4228072311325 161.265369021243 -96.6203274921991
312162.78 5800494.17 25.2206640544338 28.025728779194 160.370301591197 -65.1089363662165
312172.78 5800494.17 23.3367794127301 27.3114837107555 160.438872597151 -66.8166443407346
312182.78 5800494.17 21.5635014256494 26.7039486168007 160.504614570193 -69.5275961774557
312192.78 5800494.17 20.5964316620966 26.4174465325253 160.545612634084 -72.9338157445008
312202.78 5800494.17 20.258714549879 26.3649529584693 160.564585732458 -76.4363512971262
312212.78 5800494.17 20.3838659479728 26.3341225145013 160.590038478699 -79.674145480651
312222.78 5800494.17 21.1256789144839 26.1819651127133 160.63222204417 -81.8475696399847
312232.78 5800494.17 22.1849612455636 25.982493704759 160.682890358436 -82.0586049591425
312242.78 5800494.17 23.2920578445338 25.7906786297686 160.738078177472 -82.3124148230115
312252.78 5800494.17 24.216263339372 25.9482758306761 160.802151543802 -82.688763382927
312262.78 5800494.17 24.6214280012915 26.6390491957514 160.877814436395 -83.019385618608
312272.78 5800494.17 24.6706425279533 27.4210386537517 160.956865514375 -83.9661739987627
312282.78 5800494.17 24.4367554192209 28.0709568545397 161.033532201684 -86.2171375594844
312292.78 5800494.17 23.923869705344 28.3297361967611 161.108090516218 -88.0572872466822
312302.78 5800494.17 23.6213349867724 28.6134564631015 161.17686745849 -89.5159252604201
312312.78 5800494.17 23.558981313457 28.8843906050258 161.231297598644 -90.708896628387
312322.78 5800494.17 23.6386413826511 29.0067741184891 161.273098178641 -91.718163435617
312332.78 5800494.17 23.7785071044777 28.9426009254825 161.304764081488 -92.6690036017184
312342.78 5800494.17 23.7773326009537 28.5984960205193 161.331383944857 -93.7765610494126
312352.78 5800494.17 23.7244064607915 27.9853989933651 161.35538359408 -94.8348010642752
312362.78 5800494.17 23.6670503097681 27.3964190242774 161.374893948708 -95.5267433178393
312372.78 5800494.17 23.537603335308 26.9539203313824 161.386119071905 -96.212897406699
312382.78 5800494.17 23.0307011553694 26.4878098314409 161.38924142433 -96.482264848225
312392.78 5800494.17 22.6013268026263 26.0867394913267 161.389430393539 -96.6995141351398
312402.78 5800494.17 22.1166745628926 25.847367195839 161.404133771753 -97.3723684374546
312412.78 5800494.17 21.4060968072703 25.4224882451252 161.436547508505 -98.0695202319445
312422.78 5800494.17 21.0341843978685 25.1416178742999 161.482577090175 -97.9410599273128
312432.78 5800494.17 21.1630917274949 25.2064030669296 161.534775053932 -96.823660481009
312442.78 5800494.17 21.6503850110381 25.0175920266165 161.573204829904 -94.5778159116528
312452.78 5800494.17 22.2532848257486 24.687475989943 161.59345540164 -91.339845561313
312462.78 5800494.17 22.9131396234191 24.3947540560403 161.613039427644 -88.1431330223265
312472.78 5800494.17 23.3565422683902 24.0350143503802 161.633193992957 -86.9504165272388
312482.78 5800494.17 23.6595967864372 23.6840744512582 161.654030506827 -86.9716282135156
312492.78 5800494.17 23.490167336453 23.4353940866337 161.679564151243 -89.0398838549273
312502.78 5800494.17 22.9070992386887 23.2234751648062 161.709911383552 -92.2913152618839
312512.78 5800494.17 22.4239633275886 23.2485255181357 161.740382374738 -95.1525597238465
312522.78 5800494.17 22.3595657847492 23.7517016662294 161.756436666737 -96.4203362953238
312532.78 5800494.17 22.2732906339434 24.3245833103788 161.752756844639 -96.9176076911754
312542.78 5800494.17 21.9632501405603 24.7595179754315 161.742182075653 -97.586895340149
312552.78 5800494.17 21.5304109404758 25.2092909665515 161.72765297084 -98.8073370085874
312562.78 5800494.17 21.1007593837463 25.7885204934987 161.697448478245 -100.527436746759
312572.78 5800494.17 20.6374667596838 26.1853052405177 161.645594118058 -102.527668614754
312582.78 5800494.17 20.0134561646184 25.9000596738351 161.591812763962 -104.353384598904
312592.78 5800494.17 19.5156413461791 25.402541459954 161.540841001106 -105.683617570507
312602.78 5800494.17 19.3314824602983 24.9535849677086 161.493421906953 -106.2945544324
312612.78 5800494.17 19.7499339162427 24.9830766234211 161.450529934368 -106.117005789365
312622.78 5800494.17 20.5691075978964 25.4674265094755 161.412418122011 -104.995556699191
312632.78 5800494.17 21.523355065859 26.1488949631581 161.377807101684 -103.002003320126
312642.78 5800494.17 22.5195426029149 26.9199409758723 161.340453645462 -100.540752596539
312652.78 5800494.17 23.4537415355758 27.6159241817134 161.280882827932 -98.0183801023438
312662.78 5800494.17 24.1988388169347 28.0079492757312 161.204524848567 -95.7197658176482
312152.78 5800504.17 26.7292987839705 28.5001188965544 160.223422124321 -65.4535856042077
312162.78 5800504.17 25.5994416146925 28.0735628318516 160.306772436489 -65.5248636504079
312172.78 5800504.17 23.7906546828395 27.3563567280621 160.398142884725 -67.9809492594072
312182.78 5800504.17 22.007858550191 26.7699773830256 160.494777491309 -71.5497685314968
312192.78 5800504.17 20.6716387875601 26.4719058530274 160.550912443791 -75.8480789266821
312202.78 5800504.17 20.1630712711944 26.2815835576465 160.571233317884 -79.4565214779359
312212.78 5800504.17 20.1154795599908 26.2271670125806 160.599823547609 -81.8861115504098
312222.78 5800504.17 20.5046584480402 26.211222360493 160.637204783712 -83.4365219410059
312232.78 5800504.17 21.4877279941586 26.0854707035468 160.68280014147 -84.0771997631195
312242.78 5800504.17 22.6907479268124 26.0039728928103 160.743287855948 -84.4547245753252
312252.78 5800504.17 23.8039530829425 26.0561824033004 160.8171115179 -84.9424016347264
312262.78 5800504.17 24.2947809147771 26.5298107375399 160.900427881508 -85.5611536738158
312272.78 5800504.17 24.1538475158483 27.1576145428632 160.987829812228 -86.8263388414887
312282.78 5800504.17 23.7538115980288 27.5405890075814 161.067026806987 -88.9731619662712
312292.78 5800504.17 23.2143841743724 27.6991423115737 161.140593738103 -90.8212408454306
312302.78 5800504.17 22.9333072626028 27.9079059874053 161.207251222315 -92.2236723182918
312312.78 5800504.17 22.9448553234538 28.2772309571546 161.263870978345 -93.410904699849
312322.78 5800504.17 23.0900858492293 28.6556754168936 161.309198560191 -94.4451689195132
312332.78 5800504.17 23.2651653178753 28.8443526925391 161.346367980719 -95.5059498724578
312342.78 5800504.17 23.3093274772019 28.7111909616242 161.379814794192 -96.6600542928214
312352.78 5800504.17 23.2792337670497 28.3006961024399 161.410302958783 -97.8455770197397
312362.78 5800504.17 23.1180889950016 27.7446845375233 161.435155287157 -98.7759208602187
312372.78 5800504.17 22.8535772680655 27.1837234769083 161.451797856388 -99.9875378213317
312382.78 5800504.17 22.4439655758928 26.6137831421463 161.462913518335 -100.668204603665
312392.78 5800504.17 22.0742347230831 26.000702561065 161.47442881725 -100.823587341488
312402.78 5800504.17 21.8084065384866 25.6014882358964 161.495111908865 -101.513703806147
312412.78 5800504.17 21.5613211535987 25.2493442608124 161.531480669897 -102.612003979949
312422.78 5800504.17 21.4708565862447 24.9605241632369 161.580064774302 -102.968127912502
312432.78 5800504.17 21.6096717146273 24.944360249663 161.638326559952 -102.238012261514
312442.78 5800504.17 21.851216443667 24.7260402248699 161.674507260352 -99.8729295859549
312452.78 5800504.17 22.1343426577829 24.2988479039126 161.681711991574 -96.4437155414546
312462.78 5800504.17 22.582696984452 24.1238855416511 161.691918078443 -93.2645692534812
312472.78 5800504.17 23.0134761377909 24.0464682203457 161.703699840603 -91.2365396111812
312482.78 5800504.17 23.2635617871936 23.86929587022 161.71491691359 -90.1013931860315
312492.78 5800504.17 23.3018096083829 23.7706249080549 161.729888588979 -90.973298330455
312502.78 5800504.17 23.0097929647837 23.6223238521177 161.751233946882 -92.9838368273822
312512.78 5800504.17 22.670871797794 23.597681201148 161.7704002286 -94.5938529697499
312522.78 5800504.17 22.4556054191963 23.9070142608624 161.781242658043 -95.5781882234192
312532.78 5800504.17 22.2909971878829 24.3060710057979 161.779471180884 -96.2100632416569
312542.78 5800504.17 21.9751398009039 24.6038686322906 161.768733524394 -97.0234653173534
312552.78 5800504.17 21.57953106787 24.8771964061229 161.754407946252 -98.564425155374
312562.78 5800504.17 21.1698727417503 25.2658887792134 161.726701718698 -100.386968537537
312572.78 5800504.17 20.6506545134174 25.5233514969795 161.672166845276 -102.342143670096
312582.78 5800504.17 20.1078772085501 25.4493333742713 161.614945753501 -104.166491533904
312592.78 5800504.17 19.5689227270995 24.9688616809957 161.556531202433 -105.881275164126
312602.78 5800504.17 19.2863980986103 24.5848140538195 161.499149008848 -107.095302952193
312612.78 5800504.17 19.3996644113356 24.5501761486144 161.448541234801 -107.697541429823
312622.78 5800504.17 20.1011211027063 25.1621411791981 161.406829649586 -107.163250778354
312632.78 5800504.17 21.0069866519263 26.0074141012067 161.372790105261 -104.928885932061
312642.78 5800504.17 22.0118649396168 26.8996127259913 161.346016913948 -102.147949493061
312652.78 5800504.17 23.0350584593354 27.6064789634927 161.278871759446 -99.3303730280208
312662.78 5800504.17 23.8802995651118 27.9834763973314 161.194399470334 -96.6902244543209
312672.78 5800504.17 24.3097178048364 28.0083360413303 161.11407791156 -94.960894782936
312142.78 5800514.17 26.747163061091 28.4164837359036 160.044902157679 -66.9726100797612
312152.78 5800514.17 26.3549337284594 28.150725670761 160.134833297193 -66.5479533364011
312162.78 5800514.17 25.5439272508415 27.7420228872341 160.231981461972 -66.8782073945756
312172.78 5800514.17 24.2045245913701 27.1134360841932 160.336863553737 -68.9276783823279
312182.78 5800514.17 22.6351480800479 26.5640181218886 160.44135581759 -72.8672557243936
312192.78 5800514.17 21.2091325340736 26.2422035942334 160.516925711576 -78.3099121030031
312202.78 5800514.17 20.344581175761 26.0635204004533 160.562449582178 -82.0636847715381
312212.78 5800514.17 20.1473532775036 26.0844965940041 160.601359001437 -83.3190773948516
312222.78 5800514.17 20.3456114499216 26.1928411829965 160.639163289411 -84.6343926266104
312232.78 5800514.17 20.9848676152411 26.291165624409 160.676168017273 -85.6483124638316
312242.78 5800514.17 22.1088004630096 26.3944089716303 160.746788401447 -86.4573199083387
312252.78 5800514.17 23.1111390771753 26.5469013056987 160.829851192843 -87.5391532942344
312262.78 5800514.17 23.6433791580953 26.8345869416395 160.920498261942 -88.857226624936
312272.78 5800514.17 23.476055972842 27.1059311786028 161.015681017798 -90.5283205749619
312282.78 5800514.17 22.9574136895065 27.1015327152755 161.096192231859 -92.4894579851463
312292.78 5800514.17 22.3952169423111 27.0032062483697 161.171417463583 -94.2011931531064
312302.78 5800514.17 22.1016379474473 27.0648579547379 161.239625883663 -95.4859595604425
312312.78 5800514.17 22.2382058697957 27.5466651229037 161.298148779992 -96.7138847921315
312322.78 5800514.17 22.4430986485894 28.0697090642045 161.346177277481 -97.8545105911003
312332.78 5800514.17 22.6946790570277 28.5177267538137 161.387550041337 -98.9278696912354
312342.78 5800514.17 22.7291561908366 28.5518985475743 161.425289790307 -100.188088837157
312352.78 5800514.17 22.6278858938043 28.3035414059228 161.461419909991 -101.95415855803
312362.78 5800514.17 22.3744413117362 27.8460412853861 161.493198961562 -103.636056884977
312372.78 5800514.17 22.0185093398378 27.1386577320084 161.516636759337 -105.070218942689
312382.78 5800514.17 21.6506617559381 26.3286704875752 161.535840024218 -105.895628345479
312392.78 5800514.17 21.3465300891728 25.4995111763136 161.555041143069 -106.315134120106
312402.78 5800514.17 21.3555667149911 24.9380870135914 161.58154235953 -106.994075996307
312412.78 5800514.17 21.4884060647473 24.5794045344589 161.617475641687 -107.950460772765
312422.78 5800514.17 21.6725681403632 24.2892309363617 161.6615947124 -108.585281728936
312432.78 5800514.17 21.7534018419756 24.1172799091825 161.708787898428 -108.70626108421
312442.78 5800514.17 21.7153137560973 23.8514848204266 161.741207343211 -106.03677229556
312452.78 5800514.17 21.7252465756398 23.5540881502559 161.753513281811 -102.188271083689
312462.78 5800514.17 21.9762907575739 23.5444771114986 161.761538742987 -98.8124960359632
312472.78 5800514.17 22.3135942992042 23.6759589344892 161.767522541469 -96.3592403066312
312482.78 5800514.17 22.5438850628111 23.7859884367494 161.771418809041 -94.8777076818663
312492.78 5800514.17 22.6926748356784 23.8197116739339 161.777858127246 -94.6183520080486
312502.78 5800514.17 22.8190010542316 23.7852393481693 161.793684033733 -95.0600961208548
312512.78 5800514.17 22.7017180954396 23.7215254434415 161.803623392847 -95.344841129941
312522.78 5800514.17 22.4815176353792 23.9308971975742 161.805975884796 -95.6025079808633
312532.78 5800514.17 22.2817057907134 24.2436442562837 161.798086135733 -96.2677745598881
312542.78 5800514.17 21.908568023112 24.4990095322059 161.780533857947 -97.2503015508307
312552.78 5800514.17 21.4651615053212 24.635994387011 161.75713775637 -98.6532485908308
312562.78 5800514.17 21.0260898552099 24.6978117581979 161.723972966934 -100.514302144961
312572.78 5800514.17 20.4637768051308 24.7018827552701 161.678515493732 -102.57573276348
312582.78 5800514.17 19.9253254975822 24.6059564068403 161.625056094212 -104.47134297566
312592.78 5800514.17 19.4667135531258 24.3597663590787 161.561981855549 -106.284429268756
312602.78 5800514.17 19.2047696771451 24.2359713123992 161.493630577887 -107.733645526037
312612.78 5800514.17 19.2548074148078 24.3842938142306 161.43213145296 -108.838581044208
312622.78 5800514.17 19.7214375327522 24.9171282530169 161.38221617408 -109.125223908722
312632.78 5800514.17 20.5022262125329 25.828166760632 161.341205753484 -106.353526980839
312642.78 5800514.17 21.4662102829049 26.782988978278 161.29980041158 -103.510375308564
312652.78 5800514.17 22.4976901296288 27.5203244494863 161.239407456529 -100.757540805551
312662.78 5800514.17 23.3603243913412 27.8572963279698 161.164049042016 -98.1699188421933
312672.78 5800514.17 23.9999597105373 27.9662930332807 161.086269962125 -96.6672847415114
312682.78 5800514.17 24.2458707687064 27.9161091005056 161.009637310558 -96.3637108144383
312132.78 5800524.17 26.2449141866784 28.3967810714305 159.852392757846 -67.8092286254463
312142.78 5800524.17 26.1935140924299 28.1169504604023 159.941083615912 -67.7719914737044
312152.78 5800524.17 25.9775381033909 27.7339836783961 160.040761306652 -67.3855387631759
312162.78 5800524.17 25.3903902778705 27.2247788124081 160.150406052902 -67.5594736236292
312172.78 5800524.17 24.5287880739349 26.62280502148 160.266431896105 -69.0914831712776
312182.78 5800524.17 23.2077921875638 26.1707966290431 160.379966493421 -72.9038869359674
312192.78 5800524.17 21.8359107817447 25.990025256688 160.475914904595 -77.9025029933024
312202.78 5800524.17 20.8446698500521 25.9047580805719 160.548361416871 -81.715120018574
312212.78 5800524.17 20.4396318682321 25.979526292809 160.603592559116 -83.8679412279979
312222.78 5800524.17 20.5879104645538 26.296582934481 160.649919392214 -85.6998604880909
312232.78 5800524.17 21.029561630765 26.6068312073846 160.695183078032 -87.2639854483589
312242.78 5800524.17 21.830568634168 26.9035462990122 160.759599904873 -88.7281434776633
312252.78 5800524.17 22.5907734394036 27.1125113379352 160.843875795538 -90.3672941721866
312262.78 5800524.17 22.9044645159143 27.2102309967612 160.938624442052 -92.2192237132234
312272.78 5800524.17 22.6948612732696 27.1330656483427 161.032525530799 -94.0854024979974
312282.78 5800524.17 22.1662140444099 26.7537938518583 161.121045008345 -95.9011883345022
312292.78 5800524.17 21.7452226769842 26.5076808050647 161.202363344264 -97.5989603102934
312302.78 5800524.17 21.5360046705304 26.5053090829988 161.274724465321 -99.1156934344865
312312.78 5800524.17 21.576685856637 26.859742425914 161.336011324886 -100.545584531804
312322.78 5800524.17 21.6946541743205 27.3442531454532 161.385802336 -101.876220453319
312332.78 5800524.17 21.8592155899064 27.8206176665027 161.428171771644 -103.136663341548
312342.78 5800524.17 21.9153467957699 28.0903584052353 161.468614567769 -104.517605901814
312352.78 5800524.17 21.7772363897855 28.004958300613 161.510222731821 -106.883057366682
312362.78 5800524.17 21.4667453903615 27.7004648536663 161.549167301243 -109.05749770616
312372.78 5800524.17 21.1711953103883 26.9107090778719 161.579262819034 -110.952489758963
312382.78 5800524.17 20.9787068755349 25.9342059919879 161.602731666315 -111.731376094639
312392.78 5800524.17 20.847260019016 24.9294841688192 161.628363586168 -112.08085501871
312402.78 5800524.17 20.9451784504126 24.1550321069364 161.659051263966 -112.647842363311
312412.78 5800524.17 21.361151367206 23.7846689231741 161.693876578925 -113.362037616289
312422.78 5800524.17 21.8026649689325 23.5097883077554 161.732718644913 -113.871892751612
312432.78 5800524.17 21.8512499631175 23.3016026283586 161.771096250566 -113.636018637432
312442.78 5800524.17 21.5579618295646 23.0765632914937 161.799856511773 -111.401457243386
312452.78 5800524.17 21.2910281029047 22.8271053207757 161.816273667808 -107.844150803679
312462.78 5800524.17 21.2902228256571 22.8687815459542 161.82569741582 -104.360234494946
312472.78 5800524.17 21.4808180835486 23.1504189004051 161.829597834577 -102.049967953004
312482.78 5800524.17 21.6410426090104 23.4970826879004 161.832422671356 -100.379768927072
312492.78 5800524.17 21.8290339633567 23.6854997055772 161.835232675132 -99.2588764753428
312502.78 5800524.17 22.0983752119166 23.587002058153 161.839381656475 -98.4317535660448
312512.78 5800524.17 22.3085968195307 23.4727233311981 161.839955798644 -97.4675463679454
312522.78 5800524.17 22.0958175977018 23.6871834733871 161.830638338551 -96.6534502446281
312532.78 5800524.17 21.8771645039854 24.0723664155447 161.812445046117 -97.2761415331794
312542.78 5800524.17 21.5574386720683 24.4080852789121 161.786507642776 -98.1176275204268
312552.78 5800524.17 21.0348112696723 24.3433234687224 161.754610460321 -99.3196603630448
312562.78 5800524.17 20.5325409124301 24.1216444020888 161.71715510879 -101.126498140196
312572.78 5800524.17 20.0499698439993 23.9026805086793 161.675660408606 -103.366362395636
312582.78 5800524.17 19.5758885655374 23.777778889114 161.629524130397 -105.211537593356
312592.78 5800524.17 19.2108818399705 23.7158988769616 161.561198689347 -106.784681548774
312602.78 5800524.17 19.0012679729308 23.8559535305284 161.475100975838 -107.943509716176
312612.78 5800524.17 19.0338781640469 24.2278979005913 161.39849703288 -108.630838264841
312622.78 5800524.17 19.349859140856 24.8260771712345 161.340138539236 -108.406007922778
312632.78 5800524.17 19.9167842253949 25.6834530000056 161.293072375008 -106.737488029404
312642.78 5800524.17 20.7787865231774 26.592226495287 161.24508238177 -104.469067190916
312652.78 5800524.17 21.7912576390387 27.3029949456878 161.187053668451 -102.175355210098
312662.78 5800524.17 22.7341879224026 27.6963215964669 161.119501369121 -100.142504385082
312672.78 5800524.17 23.4813953141791 27.8528456961517 161.047431790284 -98.8711219186133
312682.78 5800524.17 23.945401265172 27.8394281616739 160.97387090859 -98.4353806326144
312692.78 5800524.17 23.7175909753976 27.5533370477437 160.900913076295 -98.5757194932397
312122.78 5800534.17 26.1099768569602 28.8599544052165 159.665609402926 -69.1955633578679
312132.78 5800534.17 25.9176944523964 28.4328974384648 159.743206568687 -68.6407533175262
312142.78 5800534.17 25.935015146681 27.9944248242067 159.836490518481 -68.331759951528
312152.78 5800534.17 25.7251068565278 27.3854572532553 159.945337841113 -68.2138547089554
312162.78 5800534.17 25.217967701991 26.7794573463187 160.069083599785 -68.3392056276709
312172.78 5800534.17 24.4658059688508 26.24222607907 160.20021731904 -68.6150737583281
312182.78 5800534.17 23.4422901829333 25.8798018010098 160.328508417491 -72.840016613294
312192.78 5800534.17 22.3225881148524 25.8808525382976 160.445400645927 -77.3178975610222
312202.78 5800534.17 21.5018255734468 25.9618284592471 160.542430478926 -81.1138319175686
312212.78 5800534.17 21.0342408266295 26.1386761473613 160.616854627457 -84.1561524796216
312222.78 5800534.17 21.0635611240205 26.5720158528195 160.673236270658 -86.7687094749947
312232.78 5800534.17 21.4097653079841 27.0579376417719 160.720661955371 -89.0241239907179
312242.78 5800534.17 21.9632469657295 27.490785884754 160.771935213523 -91.0837179714002
312252.78 5800534.17 22.4087745707654 27.725549920137 160.861237458262 -93.2146484354725
312262.78 5800534.17 22.4435522285059 27.5779044935597 160.96150911025 -95.5252086870635
312272.78 5800534.17 22.0781734964928 27.095866169776 161.058017422994 -97.3845774787851
312282.78 5800534.17 21.4609170036443 26.366268713031 161.150190696932 -99.1323460216697
312292.78 5800534.17 21.2028843793451 26.1300802978367 161.237395558549 -100.961669458903
312302.78 5800534.17 21.0760692467936 26.1662861538632 161.314972441291 -102.792725603832
312312.78 5800534.17 20.9779286459663 26.3097192937094 161.378589822293 -104.608738386313
312322.78 5800534.17 20.9155984666444 26.591175029142 161.427891166061 -106.349042122517
312332.78 5800534.17 20.9796683184406 27.0283698063602 161.469151465692 -108.045557666022
312342.78 5800534.17 21.0286838132379 27.3781544311703 161.512172633123 -110.067715644816
312352.78 5800534.17 20.9209410940851 27.4432177548746 161.557319017211 -112.381782267259
312362.78 5800534.17 20.7044642984075 27.2128603603536 161.599351383366 -114.475362024407
312372.78 5800534.17 20.4690646359721 26.5248772315057 161.633340830219 -116.314835507138
312382.78 5800534.17 20.4987777189993 25.5436945831579 161.664477634036 -117.168081232356
312392.78 5800534.17 20.6309950507291 24.5370933731592 161.696131952177 -117.600221906279
312402.78 5800534.17 20.8267345705741 23.6348203461027 161.730063818028 -118.100728783403
312412.78 5800534.17 21.3335815221076 23.1905083178295 161.764405355454 -118.616305299591
312422.78 5800534.17 21.8366099687861 22.9695018804251 161.799348032033 -118.865658330837
312432.78 5800534.17 21.8240942908623 22.7283035820216 161.833469268593 -118.348247253323
312442.78 5800534.17 21.4103297236109 22.5372742209472 161.860516952662 -116.495743406952
312452.78 5800534.17 21.0973299614821 22.3936004131885 161.877356691708 -113.558543857641
312462.78 5800534.17 20.8214670633206 22.3621737882821 161.886603003216 -110.465918679489
312472.78 5800534.17 20.7503594678331 22.5845094136973 161.889594834002 -108.158905864457
312482.78 5800534.17 20.7772420020357 22.9484910008485 161.890583297256 -106.214397940566
312492.78 5800534.17 20.8159681647565 23.2323412799393 161.889418396551 -104.400164970507
312502.78 5800534.17 20.9886238090276 23.2582808327943 161.884860854985 -102.73423703292
312512.78 5800534.17 21.2154960266252 23.2066403960359 161.873138563915 -101.203382294516
312522.78 5800534.17 21.1940237409502 23.3551398685001 161.852539329703 -99.9507946327763
312532.78 5800534.17 20.9759889450934 23.7502340492882 161.825017421469 -99.4362594039375
312542.78 5800534.17 20.7134077709882 24.0760322298548 161.789878562739 -99.79990053791
312552.78 5800534.17 20.2926191762284 23.912171415449 161.748837541561 -101.159049239994
312562.78 5800534.17 19.8229559837018 23.5465318989152 161.705039198881 -103.016169356444
312572.78 5800534.17 19.4284781139422 23.2359790116586 161.662520298462 -104.88989952422
312582.78 5800534.17 19.0877884029352 23.0564140735872 161.620874208335 -106.310536215805
312592.78 5800534.17 18.8401879877805 23.1529919720405 161.543941432178 -107.385160744043
312602.78 5800534.17 18.6977528608415 23.5100464716534 161.442755717465 -107.926498978557
312612.78 5800534.17 18.7224384706664 24.0398937777611 161.353978628545 -108.125476088495
312622.78 5800534.17 18.9437063528992 24.7617812688044 161.289293498435 -107.920904587515
312632.78 5800534.17 19.3320059094276 25.6130770626453 161.238816769293 -106.833968790882
312642.78 5800534.17 20.0218987045096 26.4683926060995 161.18897938251 -105.160576399737
312652.78 5800534.17 21.0000767709711 27.1074087375929 161.133189866767 -103.362056784051
312662.78 5800534.17 21.9991380035155 27.4785818466468 161.070497690511 -101.771810394242
312672.78 5800534.17 22.8145999598837 27.6369305790416 161.003038487301 -100.676146938679
312682.78 5800534.17 23.2596304225313 27.6139291161213 160.933044411524 -100.201005576942
312692.78 5800534.17 23.1234807365411 27.3573742249976 160.861842218955 -100.272049595711
312112.78 5800544.17 25.3828592594332 29.2660837312892 159.522621080956 -72.5638938990518
312122.78 5800544.17 25.3655998241017 28.9656466026654 159.565201567385 -70.993075511327
312132.78 5800544.17 25.4066360291022 28.506341905089 159.628735571227 -70.2098250978269
312142.78 5800544.17 25.5105464153009 27.8689107069381 159.727794740549 -69.6567703650344
312152.78 5800544.17 25.4553218324473 27.0745575660448 159.849888005474 -69.8311134253873
